noun,modifier,nounmodifier
BUMPER;NO MODIFIER;BUMPER,NO MODIFIER
BUMPER;DOCK;BUMPER, DOCK
BUNKER;NO MODIFIER;BUNKER,NO MODIFIER
BUOY;NO MODIFIER;BUOY,NO MODIFIER
BUOY;LIFE RING;BUOY, LIFE RING
BURETTE;LAB;BURETTE, LAB
BURNER;NO MODIFIER;BURNER,NO MODIFIER
BURNER;ELECTRICAL;BURNER, ELECTRICAL
BURNER;GAS;BURNER, GAS
BURR;CARBIDE;BURR, CARBIDE
BUS BAR;NO MODIFIER;BUS BAR,NO MODIFIER
BUSHING;NO MODIFIER;BUSHING,NO MODIFIER
BUSHING;CABLE;BUSHING, CABLE
BUSHING;CONDUIT;BUSHING, CONDUIT
BUSHING;DRILL;BUSHING, DRILL
BUSHING;DRIVE;BUSHING, DRIVE
BUSHING;ELECTRICAL;BUSHING, ELECTRICAL
BUSHING;FLANGE;BUSHING, FLANGE
BUSHING;GLAND;BUSHING, GLAND
BUSHING;GUIDE;BUSHING, GUIDE
BUSHING;PIPE;BUSHING, PIPE
BUSHING;PIVOT;BUSHING, PIVOT
BUSHING;THROAT;BUSHING, THROAT
BUSHING;THROTTLE;BUSHING, THROTTLE
BUSHING;VALVE;BUSHING, VALVE
BUSH;TAPER LOCK;BUSH, TAPER LOCK
BUTTER;NO MODIFIER;BUTTER,NO MODIFIER
BUTTON;NO MODIFIER;BUTTON,NO MODIFIER
BUTTON;PUSH;BUTTON, PUSH
BUZZER;NO MODIFIER;BUZZER,NO MODIFIER
CABIN;NO MODIFIER;CABIN,NO MODIFIER
CABINET;NO MODIFIER;CABINET,NO MODIFIER
CABIN;OPERATOR;CABIN, OPERATOR
CABLE;NO MODIFIER;CABLE,NO MODIFIER
CABLE SET;NO MODIFIER;CABLE SET,NO MODIFIER
CABLE;AUTOMOTIVE;CABLE, AUTOMOTIVE
CABLE;BOWDEN;CABLE, BOWDEN
CABLE;BRAKE;CABLE, BRAKE
CABLE;COAXIAL;CABLE, COAXIAL
CABLE;ELECTRICAL;CABLE, ELECTRICAL
CABLE;ELECTRODE;CABLE, ELECTRODE
CABLE;ENCODER;CABLE, ENCODER
CABLE;EXTENSION;CABLE, EXTENSION
CABLE;FESTOON;CABLE, FESTOON
CABLE;FIBER OPTIC;CABLE, FIBER OPTIC
CABLE;FLAT;CABLE, FLAT
CABLE;HEAT TRACE;CABLE, HEAT TRACE
CABLE;NETWORK;CABLE, NETWORK
CABLE;POWER;CABLE, POWER
CABLE;PULLBACK;CABLE, PULLBACK
CABLE;WELDING;CABLE, WELDING
CAGE;NO MODIFIER;CAGE,NO MODIFIER
CAGE;BEARING;CAGE, BEARING
CAGE;FILTER;CAGE, FILTER
CAGE;PUMP SEAL;CAGE, PUMP SEAL
CAGE;VALVE;CAGE, VALVE
CALCULATOR;NO MODIFIER;CALCULATOR,NO MODIFIER
CALENDAR;NO MODIFIER;CALENDAR,NO MODIFIER
CALIBRATOR;NO MODIFIER;CALIBRATOR,NO MODIFIER
CALIBRATOR;PRESSURE;CALIBRATOR, PRESSURE
CALIBRATOR;TEMPERATURE;CALIBRATOR, TEMPERATURE
CALIPER;NO MODIFIER;CALIPER,NO MODIFIER
CALIPER;BRAKE;CALIPER, BRAKE
CALIPER;VERNIER;CALIPER, VERNIER
CALL POINT;FIRE ALARM;CALL POINT, FIRE ALARM
CALL POINT;MANUAL;CALL POINT, MANUAL
CALL STATION;NO MODIFIER;CALL STATION,NO MODIFIER
CAM;NO MODIFIER;CAM,NO MODIFIER
CAMERA;NO MODIFIER;CAMERA,NO MODIFIER
CAMSHAFT;NO MODIFIER;CAMSHAFT,NO MODIFIER
CAN;NO MODIFIER;CAN,NO MODIFIER
CANDLE;NO MODIFIER;CANDLE,NO MODIFIER
CANISTER;NO MODIFIER;CANISTER,NO MODIFIER
CANNON;NO MODIFIER;CANNON,NO MODIFIER
CANNON;AIR;CANNON, AIR
CANNON;WATER;CANNON, WATER
CANOPY;NO MODIFIER;CANOPY,NO MODIFIER
CANOPY;PROTECTIVE;CANOPY, PROTECTIVE
CAN;SAFETY;CAN, SAFETY
CAP;NO MODIFIER;CAP,NO MODIFIER
CAP ASSEMBLY;X-MAX TREE;CAP ASSEMBLY, X-MAX TREE
CAPACITOR;NO MODIFIER;CAPACITOR,NO MODIFIER
CAPACITOR;BANK;CAPACITOR, BANK
CAPACITOR;FIXED;CAPACITOR, FIXED
CAPACITOR;VARIABLE;CAPACITOR, VARIABLE
CAP;BEARING;CAP, BEARING
CAP;BLASTING;CAP, BLASTING
CAP;BREATHER;CAP, BREATHER
CAP;DISTRIBUTOR;CAP, DISTRIBUTOR
CAP;DUST;CAP, DUST
CAPE;NO MODIFIER;CAPE,NO MODIFIER
CAPER;NO MODIFIER;CAPER,NO MODIFIER
CAPE;WELDING;CAPE, WELDING
CAP;FUSE;CAP, FUSE
CAP;HOSE;CAP, HOSE
CAP;KEY;CAP, KEY
CAP;LENS;CAP, LENS
CAP;PIPE;CAP, PIPE
CAP;PROTECTIVE;CAP, PROTECTIVE
CAP;RADIATOR;CAP, RADIATOR
CAP;RESPIRATOR;CAP, RESPIRATOR
CAP;SAFETY;CAP, SAFETY
CAP;SEAL;CAP, SEAL
CAP;TEST;CAP, TEST
CAP;TUBE;CAP, TUBE
CAP;VALVE;CAP, VALVE
CAP;WELLHEAD;CAP, WELLHEAD
CAP;WINTER;CAP, WINTER
CARABINER;NO MODIFIER;CARABINER,NO MODIFIER
CARAFE;NO MODIFIER;CARAFE,NO MODIFIER
CARAMBOLA;NO MODIFIER;CARAMBOLA,NO MODIFIER
CARBURETOR;NO MODIFIER;CARBURETOR,NO MODIFIER
CARD;NO MODIFIER;CARD,NO MODIFIER
CARD BOARD;NO MODIFIER;CARD BOARD,NO MODIFIER
CARD;ACCESS;CARD, ACCESS
CARD;APERTURE;CARD, APERTURE
CARD;COMMUNICATION;CARD, COMMUNICATION
CARD;GRAPHICS;CARD, GRAPHICS
CARD;HAZARD RECOGNITION;CARD, HAZARD RECOGNITION
CARD;INTERFACE;CARD, INTERFACE
CARD;MEMORY;CARD, MEMORY
CARD;SIM;CARD, SIM
CARD;WORK PERMIT;CARD, WORK PERMIT
CARPET;NO MODIFIER;CARPET,NO MODIFIER
CARRIAGE;FORK;CARRIAGE, FORK
CARRIER;NO MODIFIER;CARRIER,NO MODIFIER
CARRIER;CABLE;CARRIER, CABLE
CARRIER;GEAR;CARRIER, GEAR
CARROT;NO MODIFIER;CARROT,NO MODIFIER
CART;NO MODIFIER;CART,NO MODIFIER
CARTRIDGE;NO MODIFIER;CARTRIDGE,NO MODIFIER
CARTRIDGE;BEARING;CARTRIDGE, BEARING
CARTRIDGE;BLASTING;CARTRIDGE, BLASTING
CARTRIDGE;COUNTERBALANCE;CARTRIDGE, COUNTERBALANCE
CARTRIDGE;DEIONIZATION;CARTRIDGE, DEIONIZATION
CARTRIDGE;DRYER;CARTRIDGE, DRYER
CARTRIDGE;FAUCET;CARTRIDGE, FAUCET
CARTRIDGE;GAS;CARTRIDGE, GAS
CARTRIDGE;GREASE;CARTRIDGE, GREASE
CARTRIDGE;INK;CARTRIDGE, INK
CARTRIDGE;LUBRICATOR;CARTRIDGE, LUBRICATOR
CARTRIDGE;PRINTER;CARTRIDGE, PRINTER
CARTRIDGE;RESPIRATOR;CARTRIDGE, RESPIRATOR
CARTRIDGE;TAPE;CARTRIDGE, TAPE
CASE;NO MODIFIER;CASE,NO MODIFIER
CASE;PILLOW;CASE, PILLOW
CASING;NO MODIFIER;CASING,NO MODIFIER
CASING;OCTG;CASING, OCTG
CASING;PUMP;CASING, PUMP
CASSEROLE;NO MODIFIER;CASSEROLE,NO MODIFIER
CASTABLE;NO MODIFIER;CASTABLE,NO MODIFIER
CASTABLE;REFRACTORY;CASTABLE, REFRACTORY
CASTER;NO MODIFIER;CASTER,NO MODIFIER
CATALYST;NO MODIFIER;CATALYST,NO MODIFIER
CATCH;NO MODIFIER;CATCH,NO MODIFIER
CATCH SET;HOOK;CATCH SET, HOOK
CATCHER;JUNK;CATCHER, JUNK
CATCH;MAGNETIC;CATCH, MAGNETIC
CELL;NO MODIFIER;CELL,NO MODIFIER
CELL;CONDUCTIVITY;CELL, CONDUCTIVITY
CELL;FUEL;CELL, FUEL
CELL;MEASURING;CELL, MEASURING
CELL;SAMPLE;CELL, SAMPLE
CEMENT;NO MODIFIER;CEMENT,NO MODIFIER
CEMENTING;TOOL;CEMENTING, TOOL
CENTRALIZER;NO MODIFIER;CENTRALIZER,NO MODIFIER
CENTRALIZER;BOW SPRING;CENTRALIZER, BOW SPRING
CENTRALIZER;CASING;CENTRALIZER, CASING
CENTRALIZER;WIRELINE;CENTRALIZER, WIRELINE
CENTRIFUGE;NO MODIFIER;CENTRIFUGE,NO MODIFIER
CHAIN;NO MODIFIER;CHAIN,NO MODIFIER
CHAIN;CONVEYOR;CHAIN, CONVEYOR
CHAIN;DRAG;CHAIN, DRAG
CHAIN;LIFTING;CHAIN, LIFTING
CHAIN;LOAD RATED;CHAIN, LOAD RATED
CHAIN;ROLLER;CHAIN, ROLLER
CHAIR;NO MODIFIER;CHAIR,NO MODIFIER
CHAMBER;NO MODIFIER;CHAMBER,NO MODIFIER
CHANGER;NO MODIFIER;CHANGER,NO MODIFIER
CHANGER;LAMP;CHANGER, LAMP
CHANNEL;NO MODIFIER;CHANNEL,NO MODIFIER
CHANNEL;STRUCTURAL;CHANNEL, STRUCTURAL
CHARGER;NO MODIFIER;CHARGER,NO MODIFIER
CHARGER;BATTERY;CHARGER, BATTERY
CHART;NO MODIFIER;CHART,NO MODIFIER
CHART;CIRCULAR;CHART, CIRCULAR
CHART;ROLL;CHART, ROLL
CHASER;NO MODIFIER;CHASER,NO MODIFIER
CHASER;DIE;CHASER, DIE
CHASSIS;NO MODIFIER;CHASSIS,NO MODIFIER
CHASSIS;PLC;CHASSIS, PLC
CHEESE;NO MODIFIER;CHEESE,NO MODIFIER
CHEMICAL;NO MODIFIER;CHEMICAL,NO MODIFIER
CHERRY;NO MODIFIER;CHERRY,NO MODIFIER
CHICKEN;NO MODIFIER;CHICKEN,NO MODIFIER
CHILLER;NO MODIFIER;CHILLER,NO MODIFIER
CHILLI;NO MODIFIER;CHILLI,NO MODIFIER
CHIP;NO MODIFIER;CHIP,NO MODIFIER
CHISEL;NO MODIFIER;CHISEL,NO MODIFIER
CHLORINATOR;NO MODIFIER;CHLORINATOR,NO MODIFIER
CHLORINE;NO MODIFIER;CHLORINE,NO MODIFIER
CHOCK;WHEEL;CHOCK, WHEEL
CHOKE;NO MODIFIER;CHOKE,NO MODIFIER
CHOKE;ELECTRICAL;CHOKE, ELECTRICAL
CHOPPER;NO MODIFIER;CHOPPER,NO MODIFIER
CHRONOMETER;NO MODIFIER;CHRONOMETER,NO MODIFIER
CHUCK;NO MODIFIER;CHUCK,NO MODIFIER
CHUCK;AIR;CHUCK, AIR
CHUCK;DRILL;CHUCK, DRILL
CHUCK;JAWED;CHUCK, JAWED
CHUCK;LATHE;CHUCK, LATHE
CHUTE;NO MODIFIER;CHUTE,NO MODIFIER
CHUTE;ARC;CHUTE, ARC
CHUTE;FEED;CHUTE, FEED
CHUTE;LOADOUT;CHUTE, LOADOUT
CIRCUIT BREAKER;NO MODIFIER;CIRCUIT BREAKER,NO MODIFIER
CIRCUIT BREAKER;AIR;CIRCUIT BREAKER, AIR
CIRCUIT BREAKER;MINIATURE;CIRCUIT BREAKER, MINIATURE
CIRCUIT BREAKER;MOLDED CASE;CIRCUIT BREAKER, MOLDED CASE
CIRCUIT BREAKER;MOTOR PROTECTION;CIRCUIT BREAKER, MOTOR PROTECTION
CIRCUIT BREAKER;VACUUM;CIRCUIT BREAKER, VACUUM
CIRCULATOR;NO MODIFIER;CIRCULATOR,NO MODIFIER
CISTERN;TOILET;CISTERN, TOILET
CLAMP;NO MODIFIER;CLAMP,NO MODIFIER
CLAMP;BAND;CLAMP, BAND
CLAMP;BAR;CLAMP, BAR
CLAMP;BEAM;CLAMP, BEAM
CLAMP;C;CLAMP, C
CLAMP;CABLE;CLAMP, CABLE
CLAMP;CONDUIT;CLAMP, CONDUIT
CLAMP;F;CLAMP, F
CLAMP;GROUND;CLAMP, GROUND
CLAMP;HOLDING;CLAMP, HOLDING
CLAMP;HOSE;CLAMP, HOSE
CLAMP;HOT LINE;CLAMP, HOT LINE
CLAMP;JUMPER;CLAMP, JUMPER
CLAMP;LIFTING;CLAMP, LIFTING
CLAMP;LOCKING;CLAMP, LOCKING
CLAMP;LOOP;CLAMP, LOOP
CLAMP;PARALLEL GROOVE;CLAMP, PARALLEL GROOVE
CLAMP;PIPE;CLAMP, PIPE
CLAMP;PIPE REPAIR;CLAMP, PIPE REPAIR
CLAMP;POLE INSULATING;CLAMP, POLE INSULATING
CLAMP;POLE SADDLE;CLAMP, POLE SADDLE
CLAMP;PROTECTOR;CLAMP, PROTECTOR
CLAMP;SAFETY;CLAMP, SAFETY
CLAMP;SPRING;CLAMP, SPRING
CLAMP;STRAP;CLAMP, STRAP
CLAMP;TOGGLE;CLAMP, TOGGLE
CLAMP;TRAY;CLAMP, TRAY
CLAMP;TUBE;CLAMP, TUBE
CLAMP;U;CLAMP, U
CLAMP;WELLHEAD HUB;CLAMP, WELLHEAD HUB
CLAMP;WIRE ROPE;CLAMP, WIRE ROPE
CLEANER;NO MODIFIER;CLEANER,NO MODIFIER
CLEANER;BELT;CLEANER, BELT
CLEANER;GLASS;CLEANER, GLASS
CLEANER;HAND;CLEANER, HAND
CLEAT;NO MODIFIER;CLEAT,NO MODIFIER
CLEVIS;NO MODIFIER;CLEVIS,NO MODIFIER
CLINOMETER;NO MODIFIER;CLINOMETER,NO MODIFIER
CLIP;NO MODIFIER;CLIP,NO MODIFIER
CLIP;ALLIGATOR;CLIP, ALLIGATOR
CLIP;BANDING;CLIP, BANDING
CLIP;BELT;CLIP, BELT
CLIP;CABLE;CLIP, CABLE
CLIP;CHAIN;CLIP, CHAIN
CLIP;ELECTRICAL;CLIP, ELECTRICAL
CLIP;FUSE;CLIP, FUSE
CLIP;PAPER;CLIP, PAPER
CLIP;RETAINING;CLIP, RETAINING
CLIP;SPRING;CLIP, SPRING
CLIP;SUTURE;CLIP, SUTURE
CLIP;TUBE;CLIP, TUBE
CLIP;WIRE ROPE;CLIP, WIRE ROPE
CLOCK;NO MODIFIER;CLOCK,NO MODIFIER
CLOCK;WALL;CLOCK, WALL
CLOSER;NO MODIFIER;CLOSER,NO MODIFIER
CLOSER;DOOR;CLOSER, DOOR
CLOSURE;NO MODIFIER;CLOSURE,NO MODIFIER
CLOTH;NO MODIFIER;CLOTH,NO MODIFIER
CLOTH;COTTON;CLOTH, COTTON
CLOTH;FILTER;CLOTH, FILTER
CLOTHING;SAFETY;CLOTHING, SAFETY
CLOVE;NO MODIFIER;CLOVE,NO MODIFIER
CLUTCH;NO MODIFIER;CLUTCH,NO MODIFIER
CLUTCH;ELECTRICAL;CLUTCH, ELECTRICAL
CLUTCH;HYDRAULIC;CLUTCH, HYDRAULIC
CLUTCH;MECHANICAL;CLUTCH, MECHANICAL
CLUTCH;PNEUMATIC;CLUTCH, PNEUMATIC
COAL;NO MODIFIER;COAL,NO MODIFIER
COAL;ANTHRACITE;COAL, ANTHRACITE
COAL;BITUMINOUS;COAL, BITUMINOUS
COAT;NO MODIFIER;COAT,NO MODIFIER
COATING;PROTECTIVE;COATING, PROTECTIVE
COAT;RAIN;COAT, RAIN
COAT;SAFETY;COAT, SAFETY
COCK;ANGLE;COCK, ANGLE
COCK;DRAIN;COCK, DRAIN
COIL;NO MODIFIER;COIL,NO MODIFIER
COIL;COOLING;COIL, COOLING
COIL;ELECTRICAL;COIL, ELECTRICAL
COIL;ELECTROMAGNET;COIL, ELECTROMAGNET
COIL;HEAT TRANSFER;COIL, HEAT TRANSFER
COIL;HEATING;COIL, HEATING
COIL;IGNITION;COIL, IGNITION
COIL;RELAY;COIL, RELAY
COIL;SOLENOID;COIL, SOLENOID
COLLAR;NO MODIFIER;COLLAR,NO MODIFIER
COLLAR;BEARING;COLLAR, BEARING
COLLAR;DIE;COLLAR, DIE
COLLAR;DRILL;COLLAR, DRILL
COLLAR;FLOAT CEMENTING;COLLAR, FLOAT CEMENTING
COLLAR;LANDING;COLLAR, LANDING
COLLAR;MANHOLE;COLLAR, MANHOLE
COLLAR;ORIFICE;COLLAR, ORIFICE
COLLAR;SHAFT;COLLAR, SHAFT
COLLAR;STOP;COLLAR, STOP
COLLAR;THRUST;COLLAR, THRUST
COLLATOR;NO MODIFIER;COLLATOR,NO MODIFIER
COLLECTOR;NO MODIFIER;COLLECTOR,NO MODIFIER
COLLECTOR;CURRENT;COLLECTOR, CURRENT
COLLECTOR;DATA;COLLECTOR, DATA
COLLECTOR;DUST;COLLECTOR, DUST
COLLECTOR;MIST;COLLECTOR, MIST
COLLECTOR;MOLY;COLLECTOR, MOLY
COLLECTOR;SCRAP;COLLECTOR, SCRAP
COLLET;NO MODIFIER;COLLET,NO MODIFIER
COLLET;SPRING;COLLET, SPRING
COLLET;WELDING;COLLET, WELDING
COLORIMETER;NO MODIFIER;COLORIMETER,NO MODIFIER
COLUMN;NO MODIFIER;COLUMN,NO MODIFIER
COLUMN;CHROMATOGRAPHY;COLUMN, CHROMATOGRAPHY
COLUMN;GUIDE;COLUMN, GUIDE
COLUMN;PUMP;COLUMN, PUMP
COLUMN;STEERING;COLUMN, STEERING
COLUMN;UNIVERSAL;COLUMN, UNIVERSAL
COMMUNICATOR;DATA;COMMUNICATOR, DATA
COMMUNICATOR;FIELD;COMMUNICATOR, FIELD
COMMUTATOR;NO MODIFIER;COMMUTATOR,NO MODIFIER
COMPARATOR;NO MODIFIER;COMPARATOR,NO MODIFIER
COMPASS;NO MODIFIER;COMPASS,NO MODIFIER
COMPENSATOR;NO MODIFIER;COMPENSATOR,NO MODIFIER
COMPENSATOR;THERMO;COMPENSATOR, THERMO
COMPOUND;NO MODIFIER;COMPOUND,NO MODIFIER
COMPOUND;GRINDING;COMPOUND, GRINDING
COMPOUND;SEALING;COMPOUND, SEALING
COMPRESSOR;NO MODIFIER;COMPRESSOR,NO MODIFIER
COMPRESSOR;RECIPROCATING;COMPRESSOR, RECIPROCATING
COMPRESSOR;REFRIGERATION;COMPRESSOR, REFRIGERATION
COMPRESSOR;ROTARY;COMPRESSOR, ROTARY
COMPUTER;NO MODIFIER;COMPUTER,NO MODIFIER
COMPUTER;DESKTOP;COMPUTER, DESKTOP
COMPUTER;LAPTOP;COMPUTER, LAPTOP
CONDENSER;NO MODIFIER;CONDENSER,NO MODIFIER
CONDITIONER;NO MODIFIER;CONDITIONER,NO MODIFIER
CONDITIONER;SIGNAL;CONDITIONER, SIGNAL
CONDUIT;NO MODIFIER;CONDUIT,NO MODIFIER
CONDUIT;CABLE;CONDUIT, CABLE
CONE;NO MODIFIER;CONE,NO MODIFIER
CONE;BEARING;CONE, BEARING
CONE;SAFETY;CONE, SAFETY
CONNECTOR;NO MODIFIER;CONNECTOR,NO MODIFIER
CONNECTOR;BATTERY;CONNECTOR, BATTERY
CONNECTOR;CABLE;CONNECTOR, CABLE
CONNECTOR;CIRCULAR;CONNECTOR, CIRCULAR
CONNECTOR;COMMUNICATION;CONNECTOR, COMMUNICATION
CONNECTOR;CONDUIT;CONNECTOR, CONDUIT
CONNECTOR;D-SUB;CONNECTOR, D-SUB
CONNECTOR;ELECTRICAL;CONNECTOR, ELECTRICAL
CONNECTOR;ELECTRICAL STUD;CONNECTOR, ELECTRICAL STUD
CONNECTOR;ELECTRICAL TEE;CONNECTOR, ELECTRICAL TEE
CONNECTOR;SNAP;CONNECTOR, SNAP
CONNECTOR;SPLICE SUBMERSIBLE;CONNECTOR, SPLICE SUBMERSIBLE
CONNECTOR;SPLIT BOLT;CONNECTOR, SPLIT BOLT
CONNECTOR;TERMINAL;CONNECTOR, TERMINAL
CONTACT;NO MODIFIER;CONTACT,NO MODIFIER
CONTACT;ELECTRICAL;CONTACT, ELECTRICAL
CONTACTOR;NO MODIFIER;CONTACTOR,NO MODIFIER
CONTACTOR;ELECTRICAL;CONTACTOR, ELECTRICAL
CONTACTOR;MAGNETIC;CONTACTOR, MAGNETIC
CONTACTOR;VACUUM;CONTACTOR, VACUUM
CONTAINER;NO MODIFIER;CONTAINER,NO MODIFIER
CONTAINER;LAB;CONTAINER, LAB
CONTAINER;PRY-OFF;CONTAINER, PRY-OFF
CONTROL LINE;HYDRAULIC;CONTROL LINE, HYDRAULIC
CONTROL STATION;PENDANT;CONTROL STATION, PENDANT
CONTROLLER;NO MODIFIER;CONTROLLER,NO MODIFIER
CONTROLLER;FLAME;CONTROLLER, FLAME
CONTROLLER;FLOW;CONTROLLER, FLOW
CONTROLLER;INTERFACE;CONTROLLER, INTERFACE
CONTROLLER;LASER;CONTROLLER, LASER
CONTROLLER;LEVEL;CONTROLLER, LEVEL
CONTROLLER;PHOTOELECTRIC;CONTROLLER, PHOTOELECTRIC
CONTROLLER;POWER;CONTROLLER, POWER
CONTROLLER;POWER FACTOR;CONTROLLER, POWER FACTOR
CONTROLLER;PRESSURE;CONTROLLER, PRESSURE
CONTROLLER;RADIO;CONTROLLER, RADIO
CONTROLLER;SERVO;CONTROLLER, SERVO
CONTROLLER;SPEED;CONTROLLER, SPEED
CONTROLLER;TEMPERATURE;CONTROLLER, TEMPERATURE
CONTROLLER;TORQUE;CONTROLLER, TORQUE
CONTROLLER;VOLTAGE;CONTROLLER, VOLTAGE
CONVERTER;NO MODIFIER;CONVERTER,NO MODIFIER
CONVERTER;FREQUENCY;CONVERTER, FREQUENCY
CONVERTER;FREQUENCY TO VOLTAGE;CONVERTER, FREQUENCY TO VOLTAGE
CONVERTER;I/P;CONVERTER, I/P
CONVERTER;INTERFACE;CONVERTER, INTERFACE
CONVERTER;MEDIA;CONVERTER, MEDIA
CONVERTER;POWER;CONVERTER, POWER
CONVERTER;SIGNAL;CONVERTER, SIGNAL
CONVERTER;TORQUE;CONVERTER, TORQUE
CONVERTER;VOLTAGE;CONVERTER, VOLTAGE
CONVERTER;VOLTAGE TO FREQUENCY;CONVERTER, VOLTAGE TO FREQUENCY
CONVEYOR;NO MODIFIER;CONVEYOR,NO MODIFIER
CONVEYOR;BELT;CONVEYOR, BELT
CONVEYOR;ROLLER;CONVEYOR, ROLLER
CONVEYOR;SCREW;CONVEYOR, SCREW
CONVEYOR;VIBRATING;CONVEYOR, VIBRATING
COOLANT;NO MODIFIER;COOLANT,NO MODIFIER
COOLER;NO MODIFIER;COOLER,NO MODIFIER
COOLER;AIR;COOLER, AIR
COOLER;OIL;COOLER, OIL
COOLER;WATER;COOLER, WATER
COPIER;NO MODIFIER;COPIER,NO MODIFIER
COPPER;NO MODIFIER;COPPER,NO MODIFIER
CORD;NO MODIFIER;CORD,NO MODIFIER
CORD;BUNGEE;CORD, BUNGEE
CORD;COMMUNICATION;CORD, COMMUNICATION
CORD;DETONATING;CORD, DETONATING
CORD;EXTENSION;CORD, EXTENSION
CORD;HEATER;CORD, HEATER
CORD;PATCH;CORD, PATCH
CORD;POWER;CORD, POWER
CORD;SASH;CORD, SASH
CORE;NO MODIFIER;CORE,NO MODIFIER
CORE;OIL COOLER;CORE, OIL COOLER
CORE;RADIATOR;CORE, RADIATOR
CORE;VALVE;CORE, VALVE
COUNTER;NO MODIFIER;COUNTER,NO MODIFIER
COUNTERBORE;NO MODIFIER;COUNTERBORE,NO MODIFIER
COUNTERSINK;NO MODIFIER;COUNTERSINK,NO MODIFIER
COUNTERWEIGHT;NO MODIFIER;COUNTERWEIGHT,NO MODIFIER
COUPLER;NO MODIFIER;COUPLER,NO MODIFIER
COUPLER;CABLE;COUPLER, CABLE
COUPLER;OPTICAL;COUPLER, OPTICAL
COUPLING;NO MODIFIER;COUPLING,NO MODIFIER
COUPLING;CHAIN;COUPLING, CHAIN
COUPLING;CONDUIT;COUPLING, CONDUIT
COUPLING;DRILL ROD;COUPLING, DRILL ROD
COUPLING;DUCT;COUPLING, DUCT
COUPLING;FLANGE;COUPLING, FLANGE
COUPLING;FLEXIBLE;COUPLING, FLEXIBLE
COUPLING;FLUID;COUPLING, FLUID
COUPLING;GEAR;COUPLING, GEAR
COUPLING;HOSE;COUPLING, HOSE
COUPLING;JAW;COUPLING, JAW
COUPLING;OCTG;COUPLING, OCTG
COUPLING;PIPE;COUPLING, PIPE
COUPLING;QUICK CONNECT;COUPLING, QUICK CONNECT
COUPLING;ROCK BOLT;COUPLING, ROCK BOLT
COUPLING;ROD;COUPLING, ROD
COUPLING;TUBE;COUPLING, TUBE
COVER;NO MODIFIER;COVER,NO MODIFIER
COVERALL;NO MODIFIER;COVERALL,NO MODIFIER
COVER;BEARING;COVER, BEARING
COVER;BOX;COVER, BOX
COVER;CABLE CHANNEL;COVER, CABLE CHANNEL
COVER;CONDUIT;COVER, CONDUIT
COVER;COUPLING;COVER, COUPLING
COVER;DRAIN;COVER, DRAIN
COVER;ELECTRICAL;COVER, ELECTRICAL
COVER;HOSE;COVER, HOSE
COVER;MANHOLE;COVER, MANHOLE
COVER;RACEWAY;COVER, RACEWAY
COVER;SEAT;COVER, SEAT
COVER;STRAINER;COVER, STRAINER
COVER;SWITCH;COVER, SWITCH
COVER;TOILET SEAT;COVER, TOILET SEAT
CPU;NO MODIFIER;CPU,NO MODIFIER
CRADLE;NO MODIFIER;CRADLE,NO MODIFIER
CRADLE;RESPIRATOR;CRADLE, RESPIRATOR
CRANE;NO MODIFIER;CRANE,NO MODIFIER
CRANE;BRIDGE;CRANE, BRIDGE
CRANE;JIB;CRANE, JIB
CRANE;OVERHEAD;CRANE, OVERHEAD
CRANK;BELL;CRANK, BELL
CRANKCASE;NO MODIFIER;CRANKCASE,NO MODIFIER
CRANKSHAFT;NO MODIFIER;CRANKSHAFT,NO MODIFIER
CRATE;NO MODIFIER;CRATE,NO MODIFIER
CRATE;SHIPPING;CRATE, SHIPPING
CRAYON;NO MODIFIER;CRAYON,NO MODIFIER
CRIMPER;NO MODIFIER;CRIMPER,NO MODIFIER
CRIMPER;CABLE;CRIMPER, CABLE
CRIMPER;CAP;CRIMPER, CAP
CRIMPER;HYDRAULIC;CRIMPER, HYDRAULIC
CRIMPER;MECHANICS;CRIMPER, MECHANICS
CRIMPER;WIRE;CRIMPER, WIRE
CROSS;NO MODIFIER;CROSS,NO MODIFIER
CROSS-OVER;CASING;CROSS-OVER, CASING
CROSS-OVER;TUBING;CROSS-OVER, TUBING
CROSSARM;U-BAR;CROSSARM, U-BAR
CROSS;DUCT;CROSS, DUCT
CROSSHEAD;NO MODIFIER;CROSSHEAD,NO MODIFIER
CROSSHOLDER;BELT SCRAPER;CROSSHOLDER, BELT SCRAPER
CROSSMEMBER;NO MODIFIER;CROSSMEMBER,NO MODIFIER
CROSSOVER;JOINT;CROSSOVER, JOINT
CROSSOVER;OCTG;CROSSOVER, OCTG
CROSS;PIPE;CROSS, PIPE
CROSS;TUBE;CROSS, TUBE
CRUCIBLE;LAB;CRUCIBLE, LAB
CRUSHER;NO MODIFIER;CRUSHER,NO MODIFIER
CULTIVATOR;PIPE;CULTIVATOR, PIPE
CUP;NO MODIFIER;CUP,NO MODIFIER
CUP;BEARING;CUP, BEARING
CUP;BEVERAGE;CUP, BEVERAGE
CUP;DUST;CUP, DUST
CUP;FILTER;CUP, FILTER
CUP;GREASE;CUP, GREASE
CUP;MEASURING;CUP, MEASURING
CUP;MOUNTING;CUP, MOUNTING
CURTAIN;NO MODIFIER;CURTAIN,NO MODIFIER
CURTAIN;LIGHT;CURTAIN, LIGHT
CURTAIN;WELDING;CURTAIN, WELDING
CUSHION;NO MODIFIER;CUSHION,NO MODIFIER
